LOC_BLANK,BRANCH_COUNT,LOC_CODE_AND_COMMENT,LOC_COMMENTS,CYCLOMATIC_COMPLEXITY,DESIGN_COMPLEXITY,ESSENTIAL_COMPLEXITY,LOC_EXECUTABLE,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,NUM_UNIQUE_OPERATORS,LOC_TOTAL,Defective
0.017241379,0.045454545,0,0.068181818,0.045454545,0.045454545,0,0.064885496,0.174660727,0.204651163,0.012560486,0.045454545,0.070524412,0.045,0.012560517,0.046835261,0.074766355,0.067846608,0.133333333,0.297297297,0.083623693,0
0.017241379,0.136363636,0.083333333,0.136363636,0.136363636,0.136363636,0.08,0.118320611,0.200559412,0.278139535,0.026659656,0.071969697,0.101265823,0.035,0.02665944,0.073120743,0.109813084,0.095870206,0.183333333,0.378378378,0.153310105,0
0.017241379,0,0,0.068181818,0,0,0,0.06870229,0.174867917,0.179348837,0.009664489,0.041666667,0.064195298,0.05,0.009664366,0.041108397,0.063084112,0.064896755,0.116666667,0.27027027,0.083623693,0
0.103448276,0.159090909,0.083333333,0.068181818,0.159090909,0.159090909,0,0.171755725,0.123640319,0.50344186,0.053814843,0.083333333,0.112115732,0.02,0.053814872,0.081574022,0.107476636,0.115044248,0.141666667,0.540540541,0.195121951,0
0.034482759,0.227272727,0,0.045454545,0.227272727,0.227272727,0,0.221374046,0.272350565,0.337674419,0.053345359,0.121212121,0.160036166,0.03,0.053345481,0.120528058,0.137850467,0.174041298,0.216666667,0.432432432,0.219512195,1
0.034482759,0,0,0.045454545,0,0,0,0.022900763,0.080285921,0.086883721,0.001039367,0.007575758,0.017179024,0.105,0.00103909,0.009135199,0.01635514,0.017699115,0.05,0.216216216,0.038327526,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114982578,0
0.034482759,0,0,0.045454545,0,0,0,0.019083969,0.068838703,0.069767442,0.000575302,0.007575758,0.013562387,0.135,0.00057524,0.006292604,0.011682243,0.014749263,0.033333333,0.162162162,0.034843206,0
0.017241379,0,0,0,0,0,0,0.015267176,0.077644256,0.055813953,0.00041539,0.003787879,0.011754069,0.165,0.000415636,0.005678876,0.011682243,0.01179941,0.041666667,0.162162162,0.020905923,0
0.017241379,0.090909091,0,0,0.090909091,0.045454545,0,0.064885496,0.103698332,0.140651163,0.003518035,0.018939394,0.033453888,0.065,0.003517942,0.019098805,0.039719626,0.029498525,0.075,0.216216216,0.066202091,0
0,0,0,0,0,0,0,0.003816794,0.034548845,0.027906977,4.62E-05,0,0.004520796,0.335,4.60E-05,0.001262814,0.007009346,0.002949853,0.016666667,0.054054054,0.010452962,0
0,0,0,0,0,0,0,0.030534351,0.128509272,0.073302326,0.001184039,0.011363636,0.022603978,0.125,0.001184285,0.012333908,0.021028037,0.02359882,0.066666667,0.189189189,0.034843206,0
0.051724138,0.068181818,0,0.068181818,0.068181818,0.068181818,0.08,0.103053435,0.219310059,0.215255814,0.017436265,0.060606061,0.084990958,0.045,0.017436203,0.061838759,0.088785047,0.08259587,0.191666667,0.378378378,0.128919861,0
0.327586207,0.181818182,0.166666667,0.25,0.181818182,0.136363636,0.24,0.270992366,0.287941573,0.371162791,0.068119676,0.140151515,0.169077758,0.025,0.068119397,0.140052432,0.177570093,0.163716814,0.333333333,0.567567568,0.369337979,1
0.017241379,0.113636364,0,0,0.113636364,0.090909091,0.12,0.06870229,0.079508961,0.294511628,0.011845777,0.03030303,0.047920434,0.03,0.011845623,0.03068639,0.044392523,0.050147493,0.075,0.405405405,0.076655052,0
0,0.022727273,0,0,0.022727273,0.022727273,0,0.022900763,0.074640008,0.066976744,0.000575148,0.007575758,0.013562387,0.14,0.00057524,0.006552744,0.014018692,0.013274336,0.041666667,0.162162162,0.024390244,0
0.017241379,0,0,0,0,0,0,0.022900763,0.063089195,0.055813953,0.000337496,0.003787879,0.00994575,0.165,0.000337496,0.004614324,0.009345794,0.010324484,0.033333333,0.162162162,0.027874564,0
0.017241379,0.045454545,0,0.022727273,0.045454545,0.022727273,0,0.06870229,0.13897234,0.257674419,0.015837144,0.045454545,0.072332731,0.035,0.01583739,0.046914818,0.070093458,0.073746313,0.108333333,0.324324324,0.080139373,1
0,0,0,0,0,0,0,0.026717557,0.162022169,0.063813953,0.001132038,0.015151515,0.028028933,0.145,0.001132192,0.013542422,0.028037383,0.028023599,0.058333333,0.108108108,0.027874564,1
0.051724138,0.045454545,0,0.090909091,0.045454545,0.045454545,0,0.08778626,0.166891122,0.173767442,0.008664592,0.037878788,0.056057866,0.055,0.008664623,0.038034707,0.053738318,0.057522124,0.133333333,0.351351351,0.108013937,0
0,0,0,0,0,0,0,0.011450382,0.027607998,0.027906977,3.69E-05,0,0.003616637,0.335,3.71E-05,0.001010252,0.002336449,0.004424779,0.008333333,0.081081081,0.013937282,0
0.086206897,0.227272727,0,0.090909091,0.227272727,0.227272727,0.16,0.198473282,0.226354501,0.358883721,0.050036497,0.106060606,0.147377939,0.025,0.050036465,0.10641737,0.126168224,0.160766962,0.175,0.405405405,0.216027875,0
0.086206897,0.272727273,0,0.181818182,0.272727273,0.25,0.2,0.328244275,0.368123899,0.330976744,0.069218679,0.159090909,0.193490054,0.03,0.069218893,0.159628581,0.193925234,0.193215339,0.35,0.486486486,0.348432056,1
0.017241379,0.045454545,0,0,0.045454545,0.045454545,0,0.019083969,0.037812079,0.093023256,0.000561817,0.003787879,0.011754069,0.1,0.00056194,0.004609273,0.009345794,0.013274336,0.016666667,0.135135135,0.024390244,1
0.017241379,0,0,0,0,0,0,0.034351145,0.227494043,0.093023256,0.003380752,0.026515152,0.045207957,0.1,0.003380505,0.02773393,0.046728972,0.044247788,0.116666667,0.189189189,0.055749129,1
0.206896552,0.204545455,0,0,0.204545455,0.181818182,0.24,0.22519084,0.183673469,0.745860465,0.175431694,0.178030303,0.223327306,0.01,0.175431596,0.179504017,0.21728972,0.227138643,0.241666667,0.675675676,0.25087108,1
0.034482759,0,0,0,0,0,0,0.034351145,0.192738009,0.060465116,0.001210024,0.015151515,0.026220615,0.155,0.001209778,0.015271215,0.030373832,0.02359882,0.1,0.162162162,0.052264808,0
0.206896552,0.386363636,0,0.022727273,0.386363636,0.318181818,0.52,0.354961832,0.312700715,0.786046512,0.331770091,0.321969697,0.360759494,0.01,0.331769988,0.322084604,0.394859813,0.339233038,0.466666667,0.756756757,0.37630662,1
0.103448276,0.204545455,0,0.136363636,0.204545455,0.204545455,0,0.217557252,0.256189786,0.306976744,0.041459897,0.102272727,0.151898734,0.03,0.041459957,0.103063335,0.126168224,0.168141593,0.15,0.297297297,0.268292683,0
0.172413793,0.113636364,0,0,0.113636364,0.113636364,0.08,0.099236641,0.222780483,0.386976744,0.057296148,0.113636364,0.150994575,0.025,0.057296239,0.112985268,0.151869159,0.150442478,0.208333333,0.432432432,0.128919861,1
0,0,0,0.022727273,0,0,0,0.057251908,0.240132601,0.045209302,0.000841832,0.015151515,0.024412297,0.205,0.000841801,0.014218027,0.039719626,0.014749263,0.116666667,0.108108108,0.066202091,1
0.034482759,0.045454545,0,0,0.045454545,0.045454545,0,0.053435115,0.094374806,0.16744186,0.004544286,0.018939394,0.037070524,0.055,0.004544286,0.020710156,0.03271028,0.039823009,0.058333333,0.243243243,0.059233449,0
0.017241379,0,0,0,0,0,0,0.030534351,0.112244898,0.013953488,3.75E-05,0.003787879,0.006329114,0.665,3.77E-05,0.002052073,0.014018692,0.001474926,0.033333333,0.027027027,0.041811847,1
0.017241379,0.045454545,0,0,0.045454545,0.022727273,0.08,0.038167939,0.08385994,0.089302326,0.001148387,0.011363636,0.018987342,0.105,0.001148263,0.009813331,0.014018692,0.022123894,0.041666667,0.216216216,0.041811847,0
0,0,0,0,0,0,0,0.007633588,0.049259298,0.055813953,0.000263513,0.003787879,0.008137432,0.165,0.000263236,0.00360281,0.007009346,0.008849558,0.025,0.162162162,0.013937282,0
0.017241379,0.113636364,0,0.181818182,0.113636364,0.068181818,0,0.080152672,0.122086398,0.197953488,0.008208778,0.03030303,0.05244123,0.045,0.008208532,0.031654969,0.060747664,0.04719764,0.091666667,0.243243243,0.108013937,0
0.120689655,0.113636364,0.25,0.386363636,0.113636364,0.113636364,0,0.213740458,0.320522117,0.318883721,0.05598514,0.132575758,0.169077758,0.03,0.055985046,0.133951776,0.175233645,0.16519174,0.291666667,0.432432432,0.292682927,0
0,0,0,0,0,0,0,0.007633588,0.042214855,0.065116279,0.000307417,0.003787879,0.008137432,0.145,0.000307571,0.00360281,0.004672897,0.010324484,0.016666667,0.189189189,0.010452962,0
0,0,0,0,0,0,0,0.026717557,0.13798819,0.053209302,0.000669482,0.011363636,0.019891501,0.175,0.000669451,0.00961128,0.023364486,0.017699115,0.058333333,0.108108108,0.024390244,0
0,0,0,0,0,0,0,0.034351145,0.134932145,0.055813953,0.000721698,0.011363636,0.018083183,0.165,0.000721544,0.009867632,0.021028037,0.016224189,0.075,0.162162162,0.045296167,0
0,0.022727273,0,0,0.022727273,0.022727273,0,0.064885496,0.127421527,0.120930233,0.00320015,0.018939394,0.033453888,0.075,0.003200396,0.020193665,0.030373832,0.03539823,0.083333333,0.27027027,0.06271777,0
0.344827586,0.159090909,0,0.022727273,0.159090909,0.159090909,0,0.244274809,0.305500881,0.337674419,0.059809945,0.136363636,0.168173599,0.03,0.059810005,0.135172917,0.184579439,0.157817109,0.308333333,0.459459459,0.31358885,0
0,0,0,0,0,0,0,0.007633588,0.09370144,0.018604651,5.57E-05,0.003787879,0.006329114,0.5,5.60E-05,0.002284431,0.009345794,0.004424779,0.033333333,0.054054054,0.006968641,0
0.206896552,0.340909091,0,0,0.340909091,0.272727273,0.36,0.36259542,0.309023102,0.620093023,0.204092776,0.25,0.30198915,0.015,0.204092739,0.251135902,0.327102804,0.286135693,0.35,0.540540541,0.386759582,1
0,0.022727273,0,0,0.022727273,0.022727273,0,0.019083969,0.066559619,0.065116279,0.000484601,0.003787879,0.011754069,0.145,0.000484354,0.005678876,0.009345794,0.013274336,0.033333333,0.189189189,0.020905923,0
0.068965517,0,0,0,0,0,0,0.057251908,0.104734279,0.19144186,0.006586844,0.026515152,0.047016275,0.05,0.006586998,0.02626654,0.037383178,0.053097345,0.058333333,0.243243243,0.069686411,0
0,0,0,0,0,0,0,0.061068702,0.305293691,0.081488372,0.003473054,0.034090909,0.051537071,0.115,0.003473053,0.032559144,0.046728972,0.054572271,0.133333333,0.189189189,0.066202091,0
0.034482759,0.386363636,0,0.022727273,0.386363636,0.386363636,0.4,0.187022901,0.301149902,0.250046512,0.032334195,0.098484848,0.13562387,0.035,0.032334255,0.098678844,0.130841121,0.138643068,0.208333333,0.324324324,0.18466899,0
0,0,0,0,0,0,0,0.022900763,0.084533306,0.086883721,0.001094046,0.011363636,0.018083183,0.105,0.001093954,0.009616332,0.01635514,0.019174041,0.05,0.216216216,0.027874564,0
0.017241379,0.068181818,0,0,0.068181818,0,0,0.083969466,0.122656169,0.212465116,0.009513721,0.034090909,0.053345389,0.045,0.009513628,0.034160393,0.063084112,0.04719764,0.108333333,0.297297297,0.094076655,0
0.017241379,0.022727273,0,0,0.022727273,0.022727273,0,0.034351145,0.073966642,0.124093023,0.001953673,0.011363636,0.022603978,0.075,0.001953489,0.012019468,0.023364486,0.022123894,0.05,0.216216216,0.048780488,0
0.017241379,0,0,0,0,0,0,0.030534351,0.068994095,0.065116279,0.000502211,0.007575758,0.011754069,0.145,0.000502088,0.005884715,0.011682243,0.01179941,0.041666667,0.189189189,0.041811847,0
0.224137931,0.75,0.916666667,0.136363636,0.75,0.636363636,1,0.958015267,1,0.763162791,1,1,1,0.01,1,1,1,1,1,0.621621622,0.982578397,0
0,0,0,0,0,0,0,0.007633588,0.046617632,0.055813953,0.000249382,0.003787879,0.008137432,0.165,0.000249382,0.003409599,0.004672897,0.010324484,0.016666667,0.162162162,0.010452962,0
0.017241379,0,0,0,0,0,0,0.022900763,0.063089195,0.055813953,0.000337496,0.003787879,0.00994575,0.165,0.000337496,0.004614324,0.009345794,0.010324484,0.033333333,0.162162162,0.034843206,1
0.017241379,0.022727273,0,0,0.022727273,0.022727273,0,0.041984733,0.083600953,0.139534884,0.002796614,0.015151515,0.028028933,0.065,0.002796398,0.015293945,0.023364486,0.030973451,0.05,0.243243243,0.045296167,0
0,0,0,0,0,0,0,0.007633588,0.040091163,0.027906977,5.36E-05,0,0.004520796,0.335,5.38E-05,0.001466128,0.004672897,0.004424779,0.016666667,0.081081081,0.017421603,0
0.034482759,0.045454545,0,0,0.045454545,0.045454545,0,0.099236641,0.150833938,0.231255814,0.013849358,0.045454545,0.069620253,0.04,0.013849542,0.045705042,0.067757009,0.07079646,0.116666667,0.324324324,0.101045296,1
0,0,0,0,0,0,0,0.019083969,0.090334611,0.086883721,0.001169661,0.011363636,0.019891501,0.105,0.001169876,0.010280572,0.018691589,0.020648968,0.05,0.189189189,0.024390244,0
0.051724138,0.068181818,0,0,0.068181818,0.068181818,0,0.145038168,0.201129183,0.234976744,0.019074147,0.060606061,0.089511754,0.04,0.019074362,0.061937258,0.093457944,0.087020649,0.158333333,0.324324324,0.149825784,0
0.051724138,0,0,0.090909091,0,0,0,0.019083969,0.096343106,0.046511628,0.00035797,0.007575758,0.012658228,0.2,0.000358001,0.00587335,0.011682243,0.013274336,0.041666667,0.135135135,0.045296167,0
0.017241379,0,0,0,0,0,0,0.022900763,0.099243758,0.115162791,0.002258104,0.015151515,0.026220615,0.08,0.002258288,0.014969402,0.025700935,0.026548673,0.066666667,0.243243243,0.027874564,0
0,0.022727273,0,0,0.022727273,0.022727273,0,0.019083969,0.068838703,0.055813953,0.000368192,0.003787879,0.01084991,0.165,0.000367976,0.005033578,0.009345794,0.01179941,0.033333333,0.162162162,0.020905923,0
0.034482759,0.090909091,0,0,0.090909091,0.068181818,0.08,0.129770992,0.183569875,0.241860465,0.018440749,0.056818182,0.084086799,0.04,0.018440933,0.058182911,0.08411215,0.084070796,0.15,0.351351351,0.128919861,1
0,0,0,0,0,0,0,0.011450382,0.049259298,0.009302326,7.33E-06,0,0.002712477,1,7.20E-06,0.000599837,0.004672897,0.001474926,0.016666667,0.027027027,0.017421603,0
0.034482759,0.068181818,0,0,0.068181818,0.068181818,0,0.064885496,0.10157464,0.266046512,0.012347742,0.034090909,0.056057866,0.035,0.012347711,0.035416893,0.051401869,0.05899705,0.083333333,0.351351351,0.069686411,0
0.051724138,0.090909091,0,0.045454545,0.090909091,0.068181818,0.12,0.164122137,0.196467419,0.306976744,0.031789219,0.079545455,0.110307414,0.03,0.031788941,0.079023137,0.102803738,0.115044248,0.166666667,0.405405405,0.170731707,1
0.017241379,0.022727273,0,0,0.022727273,0.022727273,0,0.041984733,0.110173003,0.095627907,0.001732093,0.015151515,0.025316456,0.095,0.00173237,0.013813927,0.021028037,0.028023599,0.058333333,0.216216216,0.045296167,0
0,0,0,0,0,0,0,0.038167939,0.204237025,0.101023256,0.003577548,0.026515152,0.043399638,0.09,0.003577794,0.027030542,0.044392523,0.042772861,0.116666667,0.216216216,0.048780488,0
0.017241379,0,0,0.022727273,0,0,0,0.091603053,0.288563141,0.108465116,0.005836852,0.041666667,0.058770344,0.085,0.005836636,0.041041468,0.081775701,0.044247788,0.2,0.216216216,0.111498258,1
0,0.022727273,0,0,0.022727273,0,0,0.015267176,0.061897856,0.078139535,0.000649008,0.007575758,0.012658228,0.12,0.000648946,0.006338066,0.014018692,0.01179941,0.041666667,0.189189189,0.017421603,0
0.034482759,0,0,0,0,0,0,0.019083969,0.104423495,0.054325581,0.000528104,0.007575758,0.015370705,0.17,0.000528135,0.007426612,0.01635514,0.014749263,0.05,0.135135135,0.031358885,0
0,0.022727273,0,0,0.022727273,0.022727273,0,0.015267176,0.078732,0.093023256,0.001169938,0.011363636,0.017179024,0.1,0.001169876,0.00959739,0.014018692,0.019174041,0.05,0.27027027,0.017421603,0
0.103448276,0.227272727,0,0.045454545,0.227272727,0.227272727,0.28,0.187022901,0.224386201,0.301953488,0.035120002,0.087121212,0.120253165,0.03,0.035120124,0.088770802,0.098130841,0.134218289,0.183333333,0.459459459,0.202090592,0
0,0,0,0.022727273,0,0,0,0.015267176,0.055941158,0.046511628,0.000207818,0.003787879,0.008137432,0.2,0.000207818,0.003409599,0.007009346,0.008849558,0.025,0.135135135,0.020905923,0
0.034482759,0.022727273,0,0.022727273,0.022727273,0.022727273,0,0.034351145,0.113850616,0.105860465,0.00218917,0.015151515,0.028933092,0.09,0.002189016,0.015787706,0.030373832,0.028023599,0.066666667,0.189189189,0.041811847,0
0.017241379,0,0,0,0,0,0,0.026717557,0.167253704,0.047813953,0.000657474,0.011363636,0.022603978,0.195,0.000657259,0.010487674,0.028037383,0.019174041,0.058333333,0.081081081,0.031358885,0
0,0,0,0,0,0,0,0.015267176,0.022998032,0.08372093,0.000277091,0.003787879,0.009041591,0.11,0.000277091,0.002525629,0.007009346,0.010324484,0.008333333,0.081081081,0.017421603,0
0.034482759,0,0,0,0,0,0,0.041984733,0.229824925,0.05972093,0.001411407,0.018939394,0.029837251,0.155,0.001411499,0.018010259,0.035046729,0.026548673,0.116666667,0.162162162,0.066202091,0
0.017241379,0.068181818,0,0.022727273,0.068181818,0.045454545,0,0.080152672,0.170257951,0.166139535,0.008066354,0.037878788,0.057866184,0.055,0.008066107,0.037056026,0.058411215,0.057522124,0.116666667,0.27027027,0.083623693,0
0.431034483,0.340909091,0,0.590909091,0.340909091,0.295454545,0.36,0.469465649,0.469232363,0.506790698,0.206934802,0.310606061,0.348101266,0.02,0.20693458,0.311614609,0.364485981,0.337758112,0.525,0.594594595,0.609756098,1
0.137931034,0.045454545,0,0,0.045454545,0.045454545,0.08,0.057251908,0.12913084,0.162046512,0.00582152,0.026515152,0.043399638,0.055,0.005821673,0.027419489,0.044392523,0.042772861,0.1,0.297297297,0.083623693,1
0,0,0,0,0,0,0,0.041984733,0.219672641,0.109209302,0.004493794,0.03030303,0.049728752,0.085,0.004493855,0.031418823,0.051401869,0.048672566,0.125,0.216216216,0.055749129,0
0.051724138,0.045454545,0,0,0.045454545,0,0,0.038167939,0.109292448,0.18027907,0.006101196,0.026515152,0.038878843,0.05,0.006100981,0.025819503,0.042056075,0.036873156,0.108333333,0.378378378,0.048780488,1
0,0,0,0,0,0,0,0.019083969,0.066300632,0.078139535,0.000695343,0.007575758,0.013562387,0.12,0.000695497,0.006790153,0.014018692,0.013274336,0.041666667,0.189189189,0.020905923,0
0.051724138,0.045454545,0,0,0.045454545,0.045454545,0,0.114503817,0.190976898,0.183813953,0.011085533,0.045454545,0.067811935,0.05,0.011085286,0.046010643,0.065420561,0.069321534,0.141666667,0.324324324,0.118466899,0
0.068965517,0.090909091,0,0.090909091,0.090909091,0.090909091,0,0.099236641,0.147363514,0.233302326,0.013763521,0.045454545,0.067811935,0.04,0.013763644,0.045034487,0.063084112,0.07079646,0.116666667,0.351351351,0.12195122,0
0,0,0,0,0,0,0,0.022900763,0.105200456,0.08372093,0.001265965,0.011363636,0.021699819,0.11,0.00126575,0.011539598,0.021028037,0.022123894,0.058333333,0.189189189,0.034843206,1
0.206896552,0.227272727,0,0.318181818,0.227272727,0.159090909,0.12,0.335877863,0.331036983,0.494883721,0.139229499,0.215909091,0.261301989,0.02,0.13922971,0.214688552,0.261682243,0.261061947,0.333333333,0.513513514,0.400696864,1
0.155172414,0.125,0,0.045454545,0.136363636,0.113636364,0.08,0.328244275,0.440640215,0.498976744,0.188461048,0.287878788,0.327305606,0.02,0.18846095,0.28817046,0.324766355,0.328908555,0.475,0.594594595,0.344947735,1
0.051724138,0.068181818,0,0,0.068181818,0.068181818,0,0.041984733,0.250129493,0.165581395,0.01178882,0.053030303,0.077757685,0.055,0.011788542,0.05430102,0.079439252,0.076696165,0.175,0.297297297,0.052264808,1
0.120689655,0.181818182,0,0.090909091,0.181818182,0.181818182,0.28,0.190839695,0.303014607,0.345488372,0.062119095,0.136363636,0.179927667,0.025,0.062119278,0.137195946,0.151869159,0.197640118,0.233333333,0.432432432,0.216027875,0
0.017241379,0,0,0,0,0,0,0.019083969,0.074588211,0.046511628,0.000277091,0.003787879,0.01084991,0.2,0.000277091,0.004546132,0.011682243,0.010324484,0.033333333,0.108108108,0.020905923,0
0.068965517,0.170454545,0,0.113636364,0.181818182,0.181818182,0,0.278625954,0.27224697,0.421395349,0.082988481,0.151515152,0.191681736,0.02,0.082988633,0.150315325,0.182242991,0.197640118,0.258333333,0.486486486,0.299651568,0
0,0.022727273,0.083333333,0.022727273,0.022727273,0.022727273,0,0.022900763,0.105200456,0.055813953,0.000562894,0.007575758,0.015370705,0.165,0.000563048,0.007695591,0.014018692,0.016224189,0.05,0.162162162,0.031358885,0
0.017241379,0.022727273,0,0,0.022727273,0.022727273,0,0.049618321,0.085206672,0.133953488,0.00262491,0.015151515,0.028933092,0.07,0.002625156,0.014952985,0.021028037,0.033923304,0.041666667,0.216216216,0.052264808,1
0.017241379,0.022727273,0,0,0.022727273,0.022727273,0,0.030534351,0.073966642,0.099162791,0.001250356,0.011363636,0.018083183,0.095,0.001250233,0.009616332,0.018691589,0.017699115,0.05,0.216216216,0.052264808,0
0,0,0,0,0,0,0,0,0.087641148,0.065116279,0.000637986,0.007575758,0.014466546,0.145,0.000637863,0.007477124,0.014018692,0.014749263,0.05,0.189189189,0.003484321,0
0.017241379,0.079545455,0,0.022727273,0.090909091,0.090909091,0.08,0.125954198,0.190925101,0.217116279,0.015445246,0.053030303,0.077757685,0.045,0.01544503,0.05430102,0.070093458,0.08259587,0.15,0.378378378,0.132404181,1
0.017241379,0,0,0,0,0,0,0.015267176,0.18719569,0.055813953,0.001001375,0.015151515,0.023508137,0.165,0.001001405,0.013691434,0.028037383,0.020648968,0.1,0.162162162,0.045296167,1
0.051724138,0.022727273,0,0.022727273,0.022727273,0.022727273,0,0.041984733,0.132704859,0.11572093,0.003053816,0.018939394,0.035262206,0.08,0.003054093,0.020130524,0.03271028,0.036873156,0.075,0.216216216,0.06271777,0
0,0,0,0,0,0,0,0.007633588,0.040091163,0.027906977,5.36E-05,0,0.004520796,0.335,5.38E-05,0.001466128,0.004672897,0.004424779,0.016666667,0.081081081,0.010452962,1
0.051724138,0,0,0,0,0,0,0.019083969,0.125919403,0.079627907,0.00136972,0.011363636,0.023508137,0.115,0.001369936,0.01313327,0.025700935,0.022123894,0.075,0.189189189,0.031358885,1
0.086206897,0.090909091,0,0.022727273,0.090909091,0.068181818,0,0.183206107,0.388221278,0.245395349,0.040154554,0.125,0.160940325,0.04,0.040154306,0.124856986,0.161214953,0.160766962,0.283333333,0.351351351,0.191637631,1
0.068965517,0.022727273,0,0.113636364,0.022727273,0.022727273,0,0.061068702,0.156013675,0.146604651,0.005750646,0.03030303,0.048824593,0.065,0.005750738,0.029952695,0.049065421,0.048672566,0.1,0.243243243,0.090592334,0
0.120689655,0.363636364,0.083333333,0.045454545,0.363636364,0.363636364,0.36,0.301526718,0.293950067,0.36055814,0.065651107,0.140151515,0.184448463,0.025,0.065651074,0.138913373,0.147196262,0.207964602,0.216666667,0.432432432,0.31358885,0
0.189655172,0.272727273,0,0.045454545,0.272727273,0.227272727,0.24,0.15648855,0.264062986,0.474604651,0.102166384,0.162878788,0.204339964,0.02,0.102166627,0.164241642,0.219626168,0.194690265,0.291666667,0.513513514,0.191637631,1
0.172413793,0.227272727,0,0.045454545,0.227272727,0.227272727,0,0.251908397,0.295503988,0.534139535,0.1447525,0.208333333,0.247739602,0.015,0.14475268,0.206819955,0.25,0.246312684,0.341666667,0.594594595,0.275261324,1
0.051724138,0.022727273,0,0,0.022727273,0.022727273,0,0.080152672,0.203045685,0.17227907,0.010355615,0.045454545,0.066907776,0.055,0.01035543,0.045854054,0.074766355,0.061946903,0.158333333,0.297297297,0.094076655,0
0.017241379,0,0,0,0,0,0,0.022900763,0.055941158,0.046511628,0.000207818,0.003787879,0.008137432,0.2,0.000207818,0.003409599,0.011682243,0.005899705,0.033333333,0.108108108,0.034843206,0
0.051724138,0.227272727,0.083333333,0.022727273,0.227272727,0.227272727,0,0.198473282,0.255620015,0.272930233,0.032718396,0.090909091,0.12477396,0.035,0.032718303,0.091454282,0.105140187,0.137168142,0.191666667,0.405405405,0.202090592,0
0,0,0,0,0,0,0,0.026717557,0.137936393,0.046511628,0.000512371,0.007575758,0.018987342,0.2,0.000512618,0.008406556,0.023364486,0.016224189,0.05,0.081081081,0.024390244,0
0,0,0,0,0,0,0,0.034351145,0.151455506,0.119627907,0.003720619,0.022727273,0.037070524,0.08,0.003720772,0.023738385,0.042056075,0.033923304,0.116666667,0.27027027,0.034843206,1
0.034482759,0,0,0.045454545,0,0,0,0.015267176,0.055941158,0.046511628,0.000207818,0.003787879,0.008137432,0.2,0.000207818,0.003409599,0.007009346,0.008849558,0.025,0.135135135,0.031358885,0
0,0,0,0,0,0,0,0.011450382,0.059981353,0.049674419,0.000253538,0.003787879,0.00994575,0.19,0.000253261,0.003899571,0.009345794,0.010324484,0.025,0.108108108,0.013937282,0
0.017241379,0.090909091,0,0,0.090909091,0.090909091,0,0.076335878,0.133222832,0.269767442,0.016648188,0.045454545,0.068716094,0.035,0.016648157,0.047092875,0.067757009,0.069321534,0.125,0.405405405,0.076655052,0
0,0.045454545,0,0.022727273,0.045454545,0.045454545,0,0.038167939,0.0688905,0.119069767,0.001677014,0.011363636,0.02079566,0.08,0.001676952,0.010747813,0.018691589,0.022123894,0.041666667,0.216216216,0.041811847,0
0.017241379,0,0,0,0,0,0,0.022900763,0.121931006,0.089488372,0.001678738,0.015151515,0.026220615,0.105,0.001678615,0.014307687,0.025700935,0.026548673,0.066666667,0.189189189,0.034843206,0
0.068965517,0.022727273,0,0,0.022727273,0.022727273,0,0.080152672,0.140578059,0.170604651,0.007021568,0.03030303,0.049728752,0.055,0.007021476,0.031418823,0.046728972,0.051622419,0.1,0.297297297,0.101045296,1
0.051724138,0.045454545,0,0,0.045454545,0.045454545,0,0.080152672,0.178856314,0.160930233,0.007960536,0.037878788,0.060578662,0.06,0.007960813,0.037730369,0.058411215,0.061946903,0.108333333,0.243243243,0.087108014,0
0,0,0.083333333,0,0,0,0,0.022900763,0.079664353,0.066976744,0.000613479,0.007575758,0.014466546,0.14,0.000613479,0.006989678,0.014018692,0.014749263,0.041666667,0.162162162,0.031358885,0
0.275862069,0.431818182,0,0,0.431818182,0.113636364,0.16,0.198473282,0.315342381,0.772093023,0.322817016,0.318181818,0.377938517,0.01,0.322817191,0.319057637,0.387850467,0.371681416,0.366666667,0.594594595,0.240418118,0
0,0,0,0,0,0,0,0.015267176,0.086656998,0.055813953,0.000463573,0.007575758,0.012658228,0.165,0.000463295,0.006338066,0.014018692,0.01179941,0.05,0.162162162,0.020905923,1
0.396551724,0.545454545,0,0,0.545454545,0.227272727,0.16,0.259541985,0.316326531,1,0.543186895,0.412878788,0.481012658,0.01,0.543186786,0.414506202,0.502336449,0.467551622,0.4,0.648648649,0.320557491,0
0,0,0,0,0,0,0,0,0,0,0,0,0.000904159,0,0,0,0,0.001474926,0,0.027027027,0,0
0.206896552,0.136363636,0,0.136363636,0.136363636,0.113636364,0,0.22519084,0.328239925,0.261023256,0.038419536,0.113636364,0.14556962,0.035,0.038419719,0.112300823,0.135514019,0.151917404,0.258333333,0.405405405,0.271777003,1
0.034482759,0.079545455,0,0,0.090909091,0.090909091,0.08,0.187022901,0.423909665,0.223255814,0.036281535,0.125,0.157323689,0.04,0.036281688,0.124012163,0.130841121,0.174041298,0.291666667,0.405405405,0.181184669,0
